"ID_REF"	"WT.GSM130365"	"WT.GSM130366"	"WT.GSM130367"	"KO.GSM130368"	"KO.GSM130369"	"KO.GSM130370"
"162287_r_at"	166.8	63.7	155	79.1	199.2	166.9
"162288_f_at"	166.7	191	84.1	46.3	129.7	261.4
"162289_at"	10.6	23.8	9	2.9	4.1	2.4
"162290_f_at"	311.3	184.9	201.2	203.6	343	262.9
"162291_r_at"	3.2	17.2	4.3	40	2.5	3
"162292_r_at"	1545.7	1338.9	1506	1517.3	1571.5	1260.3
"162293_r_at"	47.9	288.2	182.4	105.5	43.9	67.4
"162294_f_at"	23	10.2	4.2	36	1.3	8
"162295_at"	14.6	10.3	10	6.2	3.7	4.7
"162296_at"	123	33.5	99.2	231.3	51	127.5
"162297_s_at"	24.4	2.2	14.3	5.5	2.9	7.1
"162298_r_at"	31.3	12.5	6.7	7.5	33.1	32.1
"162299_f_at"	1165.3	984.3	1367.1	1021.7	960.2	1091.4
"162300_at"	5.5	8.8	22.5	29	56.1	4
"162301_f_at"	43.6	110.7	153.4	187.6	84.4	184.7
"162302_f_at"	300.1	276.5	190.6	318.2	343.2	229.9
"162303_f_at"	40.4	57.8	8.1	103	84.8	8.9
"162304_r_at"	116.1	51.2	176.7	5.5	76.7	56.1
"162305_f_at"	14.8	10.2	26	11.8	12.1	12.6
"162306_at"	13.9	7.9	9.1	5.6	12	3.4
"162307_at"	19.8	43.4	199.3	9.4	24.1	22.8
"162308_f_at"	246.6	293.3	169.9	181.5	139.1	98.6
"162309_at"	6.6	6.3	30.2	7.5	19.5	28.4
"162310_r_at"	55.3	73.6	49.6	46.3	83.7	85.5
"162311_f_at"	1054.9	857.7	1291.6	984.3	1136.9	1072.6
"162312_f_at"	36.5	69.6	14.2	10.5	7.1	38.9
"162313_f_at"	207.6	124.2	181.8	160.2	81.2	46.7
"162314_at"	31.1	108.9	39	185.2	16.9	109.6
"162315_f_at"	61.6	56.3	65.8	44.3	21.5	11.1
"162316_f_at"	67	53.5	255.8	54.6	49.5	110.9
"162317_r_at"	227.7	249	289	264.4	83.4	152.8
"162318_r_at"	5	20.4	74.5	21.4	10.8	2.3
"162319_i_at"	73	26.4	163.4	135	22.8	117.5
"162320_at"	34.7	71.2	19.1	44.5	52.6	14.7
"162321_f_at"	80.7	27.5	155.6	33.6	115.2	141.3
"162322_r_at"	116	136.5	297.7	37.9	17.3	45.5
"162323_at"	42.9	10.3	26	9.5	7.5	13.3
"162324_at"	133	42	36.9	34.4	84.1	11.7
"162325_f_at"	79.1	156.9	216.8	136.3	205.6	94.4
"162326_at"	348.9	337.7	513.2	333.3	298.6	376.1
"162327_f_at"	270.3	342	312.9	249.5	300.5	219
"162328_f_at"	288	204.6	227.9	245.4	289.2	168.6
"162329_r_at"	86.9	41.3	46.4	14.5	16.9	48.8
"162330_f_at"	222.9	103.8	220	146.7	286.7	157.1
"162331_f_at"	31.7	35.3	46.1	43.9	31.9	35.5
"162332_f_at"	33.5	17	33	26.7	25.3	18.1
"162333_r_at"	152.3	411.9	297.5	151.1	159.2	86
"162334_r_at"	52	9.9	12.9	5.8	87.1	4.3
"162335_at"	74.6	30.2	83.7	32.8	64.1	20.2
"162336_r_at"	52.2	18.5	100.4	51.7	43.5	20.6
"162337_f_at"	256.8	256.9	344.3	255.4	269.7	74.8
"162338_r_at"	1433.1	1499.4	1853.2	1673.8	1770.2	1416.2
"162339_r_at"	46.8	188.7	195.1	161.1	96.4	126.3
"162340_r_at"	194.4	200.9	145.5	141.6	131.5	124.5
"162341_r_at"	1222.5	1194.3	1057.6	816	619.7	535.6
"162342_at"	20.9	16.1	15.7	20.3	65.2	12.4
"162343_f_at"	689.3	763.3	937.2	660	491.3	873.5
"162344_at"	45.8	27	34.7	13.9	19.7	5.5
"162345_at"	13.3	8.9	36.7	12	20.6	88.1
"162346_f_at"	70.3	96.7	108.9	60.4	74.9	64.3
"162347_f_at"	682.1	709.8	789.8	549.5	633.6	547.4
"162348_r_at"	56.6	18.4	51.8	110.4	124.4	29.8
"162349_i_at"	16	14.9	12.2	70.9	63.3	60.1
"162350_at"	377.6	386.2	188.7	382.8	240.2	304.6
"162351_f_at"	49.4	50.3	132.3	161	138.3	94.4
"162352_r_at"	4.9	2.9	3.8	3.2	6.5	4.2
"162353_at"	285.7	221.5	181.3	172.1	315.5	152.7
"162354_f_at"	28.7	20	51.2	59	86.5	16.6
"162355_at"	21.7	19.3	136.3	10.9	28.6	22.6
"162356_r_at"	972.4	900.9	1140.1	1026.2	1245.2	924.7
"162357_at"	61.7	52	61.2	24.7	66.2	13
"162358_i_at"	702.3	959	587.6	784.1	988.1	812.7
"162359_r_at"	400.4	354.1	287.6	275.8	159.4	191.5
"162360_f_at"	212	192.8	200.9	145.6	278.7	246.2
"162361_at"	14.6	112.3	108.2	58.4	34.9	67.4
"162362_f_at"	73.6	97.9	132.2	34.3	70.9	77.4
"162363_at"	67	40.3	51	22.3	118.2	43.5
"162364_f_at"	16	18.5	12.2	53.8	49.9	25.5
"162365_i_at"	1014.3	1087.9	255.3	564	845.2	343.2
"162366_r_at"	53	43	54.2	52.5	136.1	36
"162367_f_at"	84	32.3	72.1	27.7	86	6.5
"162368_r_at"	24.1	4.7	35.4	3.7	5.8	11
"162369_f_at"	61.5	6	14.2	20.6	13.2	10.4
"162370_r_at"	309.2	326.1	606.1	321.9	147	240.9
"162371_r_at"	507.1	442.4	725.7	453.3	392.9	469.3
"162372_f_at"	24.2	50.1	49.4	54.6	35.8	19.5
"162373_r_at"	31	11.7	111.6	88.4	14.2	54.8
"162374_r_at"	127	51.3	10	83.5	47.9	4
"162375_i_at"	5.1	31.9	45.8	7.7	4.3	4.5
"162376_r_at"	5.1	22.1	7.7	28.8	1.2	39.2
"162377_f_at"	145.5	180.8	131.6	104.4	101.5	162.7
"162378_r_at"	30.9	5.5	89.4	3.7	45.3	2.6
"162379_r_at"	293.6	376.2	306.3	284.9	362.3	301.1
"162380_r_at"	356.4	378.6	423.4	208.4	282.8	237
"162381_f_at"	432.6	326.5	389.9	320	350.6	392.7
"162382_f_at"	74.2	75.8	47.3	101.8	30.5	16.9
"162383_r_at"	1001.8	656.1	1170	530.9	1062.2	687.8
"162384_f_at"	40.5	172.4	100.9	137.8	125	148.9
"162385_i_at"	137.1	26.2	68.2	22.5	73.6	66.2
"162386_at"	15.5	5.3	34	14.7	6.8	11.5
"162387_f_at"	195.7	179.8	290	174.8	233.5	241.2
"162388_r_at"	1201.8	966.6	1181.5	834.6	997.4	936.5
"162389_at"	14.3	70.7	29.9	16.9	13.7	22.4
"162390_r_at"	4.5	2.2	9.4	4.3	2	3.6
"162391_r_at"	2.5	6.9	3.3	2.2	6.3	34.2
"162392_r_at"	622.1	678.9	726	790.1	806.8	585
"162393_at"	45	4.2	106	67	44.9	4.6
"162394_r_at"	157.4	142.6	224	197.3	147.8	127.1
"162395_r_at"	7.2	3.3	7.3	66.3	67.8	36.3
"162396_at"	133.8	21.8	10.8	15.5	69.9	77.7
"162397_r_at"	397.6	260.8	370	311.9	386.7	160.5
"162398_at"	25.1	154	17	210.5	341.7	92.7
"162399_f_at"	1336.9	1476.4	1099.3	1376.9	1315.5	1468.7
"162400_f_at"	159.8	127.5	114.1	158	271	178.5
"162401_f_at"	135.4	168.9	188.5	52.2	85.5	147.9
"162402_r_at"	164.8	141.1	35.8	92.3	47.1	78.6
"162403_at"	159.4	168	180	178	142	134.9
"162404_i_at"	11.2	137.2	30.3	11.7	24.7	23.4
"162405_at"	20.3	33.2	21	4.2	8.3	4.2
"162406_f_at"	106.4	10.9	80.4	15.3	28.4	8
"162407_at"	182.8	165.3	205.5	108.1	58.6	285
"162408_f_at"	13	5.2	18.3	20.8	5.6	14.4
"162409_r_at"	62.9	7.7	25.5	14.7	12.7	65.4
"162410_s_at"	68.3	15.4	21.8	19.2	7.5	16.6
"162411_f_at"	6.6	3.3	3.2	4.6	3.8	2.8
"162412_r_at"	5.5	4.6	7.1	56.3	4.2	0.6
"162413_r_at"	18.9	9.5	13.7	10.7	29.5	2.8
"162414_f_at"	48.1	39.5	21.8	33.9	116.5	16.2
"162415_f_at"	576.7	404.5	717.4	492.8	604.1	503.6
"162416_at"	70.9	21.8	16.6	26.2	13.3	4.7
"162417_at"	181.9	134.1	175.2	156.8	203.3	163.4
"162418_r_at"	91.6	189.2	266.1	50.9	118	41.5
"162419_r_at"	11.5	6	11.9	13.5	31.1	38
"162420_r_at"	268	234.5	189.9	166.3	234.4	236.2
"162421_r_at"	23.4	21.1	3.4	1.6	4.3	3.1
"162422_r_at"	1385.6	892.2	745.2	1280.6	1382.5	839.2
"162423_f_at"	23.5	9.2	39.5	12	13	17.2
"162424_f_at"	797.5	973.8	704.1	563.7	586.3	611.2
"162425_f_at"	7.6	48.5	5.6	46.2	17.3	3.4
"162426_f_at"	1204.7	1067.3	1157.3	943.4	859.6	994.4
"162427_r_at"	18	19.4	64.5	22.7	29	16.3
"162428_i_at"	1339	1194.5	1299.8	1567.9	1349.2	1140.8
"162429_r_at"	356.5	336.7	113.5	236.4	100.6	203.8
"162430_at"	131.9	56.5	26.5	72.3	7	19.1
"162431_at"	60.1	11.5	42.5	102.7	98.5	17
"162432_f_at"	60.5	36	34.8	16	56.9	131.3
"162433_f_at"	138.1	180.2	122.7	87.7	119.6	104.7
"162434_i_at"	60.9	34.4	98.2	18.5	20.8	25
"162435_f_at"	270.1	226	302.1	329.8	104.8	254.6
"162436_at"	113.9	30.5	155.1	35.8	36.2	40.2
"162437_at"	6.6	1.6	13.5	5.3	6.9	3.4
"162438_f_at"	174.1	206	278.2	217.3	120.9	147.4
"162439_at"	2.9	33.2	51.2	15.8	3.5	2.6
"162440_r_at"	3592.5	3450.3	4407.9	3683.4	3975.6	4012.2
"162441_i_at"	22.6	22.2	96.4	21	43.5	24.3
"162442_r_at"	231.3	213.5	226.7	194.6	84.8	219
"162443_at"	7	7.3	32.3	70	7.2	6
"162444_r_at"	85.7	13.1	83.1	68.4	71.2	83.7
"162445_at"	16.7	51.4	87.5	107.6	24.5	56.2
"162446_at"	53.2	96.6	22.7	35.2	71.3	74.8
"162447_f_at"	309.7	476.1	277.6	294.7	362.7	293.4
"162448_f_at"	9.5	18	16.3	18.8	20.6	7.9
"162449_f_at"	32.3	3.4	14.8	4.5	7.1	5.1
"162450_f_at"	18	14.7	15.1	48.2	20.8	14.3
"162451_r_at"	26.9	0.8	66.3	1.6	21.6	3.9
"162452_at"	102.1	162.9	284.8	64.2	200.2	171.2
"162453_at"	7.9	10	9.9	5.6	42.5	11.9
"162454_f_at"	16.1	17.5	23.2	21.4	8	46.2
"162455_f_at"	231.1	184.7	42.2	210	162	192.1
"162456_f_at"	37.6	24.7	46.4	27.6	46.9	29
"162457_f_at"	364.3	259.9	364.9	279.1	439.3	358
"162458_i_at"	833	692.7	822.6	782.5	905.9	731.2
"162459_f_at"	104.4	55.9	17.1	10.7	14	18.1
"162460_f_at"	217.6	190.7	142.3	206	225.5	190.7
"162461_at"	152.8	32.5	210	151.7	32.1	106.5
"162462_r_at"	117.3	133.2	125.9	128.4	115.1	60.7
"162463_at"	174.5	176.9	111.8	151.5	215.6	233.8
"162464_f_at"	361.4	318	300.2	386.4	365.1	321
"162465_i_at"	17.6	9.7	24.4	4.8	0.9	24.7
"162466_at"	310.8	321.1	356.7	285	281.9	199.1
"162467_r_at"	47	94.5	145.8	121.9	48.7	208.1
"162468_at"	1293.5	1266.5	1668.9	1276.3	1297.9	1156.2
"162469_r_at"	2784.4	2795.1	3186.7	2985.2	2528.2	2613.3
"162470_at"	292.1	342.3	392.5	458	389.5	404.4
"162471_i_at"	45.5	58.2	15.8	43.4	41	38.9
"162472_f_at"	151.3	15.7	72.2	26.3	71.6	12.5
"162473_r_at"	38.2	5.7	7.9	12.6	14.4	5.3
"162474_f_at"	8.2	17.2	14.7	37.8	11.3	15.6
"162475_f_at"	3.4	8.9	51.5	73	9.4	40.6
"162476_r_at"	58.7	11.1	50.5	129.2	27.9	86.4
"162477_r_at"	49.5	116.5	63.6	77.4	28.6	127.7
"162478_r_at"	43	90.3	122.3	12.7	176.6	52.9
"162479_f_at"	1468.3	1592.2	1492.7	1561	1669.7	1703.9
"162480_f_at"	139.2	106.2	33.1	76	29.2	123.6
"162481_f_at"	61.9	65.2	160.7	290.7	24.9	113.6
"162482_at"	1974.1	2099.1	2053.9	2039	1730.1	2005.1
"162483_f_at"	366.6	425.5	375	412	413.3	521.5
"162484_r_at"	235.2	133.9	211.4	98.1	190.5	186.7
"162485_at"	4.9	4.1	11.4	3.1	1.4	22.4
"162486_f_at"	555.8	617.9	544.5	551.5	723	641.2
"162487_f_at"	554.4	252.7	612.5	382.9	475.7	395.1
"162488_at"	53.6	6	102.2	7.8	11.4	27.4
"162489_i_at"	928.9	1215.7	1405.7	968.8	1147.6	1062.1
"162490_f_at"	76.4	143.4	110.8	128.3	116	128
"162491_f_at"	114.7	72.6	103.8	104.2	37	45.6
"162492_at"	6.3	5.7	25.9	15.1	11	31
"162493_r_at"	210.9	193.8	324.8	139	200.5	258.6
"162494_at"	19.9	5.4	106	53.4	85.4	9.1
"162495_r_at"	4.9	2.8	45.6	4.4	5	3.8
"162496_r_at"	486.2	501.9	483.7	405.9	515.7	505.9
"162497_r_at"	1004.2	838.4	991.8	905.3	1208.3	1047.1
"162498_r_at"	52.8	31.4	125.7	295.3	48.6	58.3
"162499_f_at"	168.9	118.3	110.3	149.2	101.5	81.8
"162500_f_at"	302	327.1	306.8	201.4	248.6	240.5
"162501_at"	298.1	257	305.6	166.5	235.7	305.3
"162502_f_at"	255.1	125.1	274	130.5	204.7	119.3
"162503_f_at"	15.7	53.5	112.1	41.4	32.1	14.3
"162504_at"	78.6	90.1	97.9	17.5	69.7	62.4
"92180_at"	1056.9	1132.7	1262.3	1084.4	1196.4	1088.5
"92181_at"	311.9	252.3	128.9	373.8	104.3	106.4
"92182_at"	80.4	89.2	184.4	189.1	34.2	149.3
"92183_at"	183.3	220.9	177.4	120.5	206.5	189.9
"92184_at"	6.2	9	13.1	65.2	8.3	5
"92185_at"	444	554.5	561.2	529.7	432.7	353.2
"92186_at"	6	27.3	14.6	20.9	62.2	7.8
"92188_s_at"	21.9	20.3	24.9	71.9	73	14.2
"92189_at"	335.9	421	421.2	368	332.6	330.8
"92190_at"	211.7	232.1	183.5	112.3	138.6	105.2
"92191_at"	349.4	361.7	426.2	402.7	372.2	484.3
"92192_s_at"	8.9	29.5	25.3	44.8	14.3	17.6
"92193_r_at"	109.8	109.9	116.6	121.8	156.4	78.9
"92194_at"	163.9	95.8	236.7	212.6	191.2	235.2
"92195_at"	240.3	205.1	175	130.3	193.1	212.5
"92196_f_at"	6713.7	4947.3	8146.4	4864	5294.5	6279.3
"92197_r_at"	3525	2984	4285.8	4025.7	3825.9	3148.3
"92198_s_at"	47	25	18.3	15.1	6.6	10.5
"92199_at"	32.9	44.3	106.4	58.9	18.1	24.7
"92200_at"	143	148	24	85.8	107.6	76
"92201_at"	46.4	22.2	26	25.7	30.4	40.7
"92202_g_at"	74	25.8	72	7.1	5.9	5
"92203_s_at"	14.4	29.4	46.2	69.9	59.6	26.2
"92204_at"	77	105.1	146	125	91	102.3
"92205_at"	305.1	95.2	243.7	76.8	154.4	54.4
"92206_at"	63.7	91.5	150.5	142.2	174.2	153.8
"92207_at"	5	68.2	33.4	5.7	40.3	8.6
"92208_at"	569.6	391.7	457.4	200.6	243.9	238.2
"92209_at"	562.3	737.8	745.7	1181.8	1188.1	1224.6
"92210_at"	90.2	68.2	63.6	37.7	44.7	42.6
"92211_at"	459	426.6	290.5	437.9	368.8	433.9
"92212_at"	123.7	42.2	71.7	36.8	129.8	30.4
"92213_at"	32	12.3	13.9	32.8	32.6	30.3
"92214_at"	18.6	17.9	40.8	24.2	20.1	15.1
"92215_at"	10.4	24.1	16.4	78.3	16.4	16
"92216_at"	893.2	751.9	771.6	1047.4	1189.4	1193.7
"92217_s_at"	5.7	62.2	7.5	6.9	20.8	6.5
"92218_at"	84.5	7.7	11	27	13.4	23.9
"92219_s_at"	1991.9	1393.3	2153.7	780.1	345.3	618.5
"92220_s_at"	428.5	450.2	459.4	426.7	335.9	315.3
"92222_f_at"	98.3	124.6	105.6	125.1	146.1	107.8
"92223_at"	370.9	54.6	145.2	79.1	184.3	116
"92224_at"	21.2	9.2	37.8	7.8	62.8	12.4
"92225_f_at"	951.1	1132.7	1130.1	1086	1005	971.3
"92226_at"	628.5	559.1	643	783.6	517.9	782.6
"92227_s_at"	7.7	54	8.4	5	11.4	7.1
"92228_at"	189.2	249.4	208.5	134.8	118.9	152
"92229_at"	189.5	133.2	200	61.6	136.6	27
"92230_at"	111.1	108.4	127.3	95.5	111.1	82.1
"92231_at"	643	474.8	594.9	635.5	543.6	582.7
"92232_at"	620.5	677	712.9	973.7	1073.1	1014.1
"92233_at"	643	572.5	424.4	507	464.7	546.2
"92234_at"	246.1	358.7	838.3	555.3	506.1	347.5
"92235_g_at"	343.8	387.6	500.1	474.5	479.9	433.5
"92237_at"	9.3	31.3	36.9	19.1	42.6	12.5
"92238_at"	41.7	16.8	25.5	24.2	47.6	22.5
"92239_at"	9.8	13.2	31.7	40.8	63.2	22.5
"92240_at"	35.2	43.7	43	20	32	85
"92241_at"	700.3	788.8	694.6	893.3	848.6	936.8
"92242_at"	32.3	15.3	19.4	127.2	18.2	20.9
"92243_at"	2024.6	2063.2	2326.9	2009.7	1999.8	1817.3
"92244_at"	437.2	328.4	261.7	293	251.4	352.8
"92245_at"	137	162.3	262.1	57.3	314.3	178.8
"92246_at"	214.2	154.5	90.3	119.2	166.5	137.9
"92247_at"	161.6	152.8	205.8	226.5	195	138.4
"92248_at"	16.9	27.2	53.1	21.7	64.1	63.6
"92249_g_at"	94.5	61.1	148.3	59.5	87.2	92.9
"92250_s_at"	13.2	49.3	24.7	20.7	17.7	77.6
"92251_f_at"	82	103.9	146.4	165.6	106.9	75
"92252_at"	7.9	8.8	12.7	44.2	12.8	64.5
"92253_at"	24.2	212	91.7	16.6	68.2	146.5
"92254_at"	48	32.4	38.6	129.7	29.3	220.7
"92255_at"	42.4	22.6	25.5	14.9	20.9	21.1
"92256_at"	11	108.1	63.6	33.2	82.2	32.1
"92257_at"	104.2	232.9	176.9	209.3	143.2	169.7
"92258_at"	3437.8	3390.8	3151.3	2753.5	3074.6	3085.8
"92259_at"	1130.4	1078.2	1207.6	1319.6	1250.2	1154.6
"92260_at"	20.8	8.8	36.8	10.3	21	9.2
"92261_at"	422.4	297.4	266.7	310.5	352.5	400
"92262_at"	1656.4	1745	1616.4	1516.4	1395.3	1648.3
"92263_at"	237.1	135.9	137.6	122.6	246.4	129.4
"92264_at"	20.6	50.3	55.2	28.9	17.7	62.4
"92265_f_at"	355.4	435.5	492.1	394.1	226	267.5
"92266_at"	30.6	11.1	15.6	11.5	13.1	12.2
"92267_at"	578.1	642.9	831.4	564	572.5	621.9
"92268_at"	945.5	947.1	911.6	797.4	839	747
"92269_r_at"	456	375.2	539.3	755.9	655.4	645.8
"92270_at"	661.9	808	747.5	659.2	711.8	745.5
"92271_at"	73.2	109.1	30.1	7.2	48.4	10.5
"92272_at"	77.9	111.3	15	108.2	82.2	117
"92273_at"	102.3	141.3	77.5	171.6	41.7	65.8
"92274_at"	49.3	63.3	8	59.1	9.3	3.2
"92275_at"	1646.1	1471.4	1665.1	2241.4	2080.2	2498.3
"92276_at"	33.2	22.3	42.9	20.9	49.8	42
"92277_at"	14.5	110.2	17.8	18.2	17.5	14
"92278_at"	574.4	734.3	585.4	663	621.5	690
"92279_at"	202.3	285.2	279.7	212.1	261.1	253.6
"92280_at"	671.9	488.5	549.7	354.6	457	410.6
"92281_at"	179.8	64.6	359.2	80.4	196.4	303.3
"92282_at"	619.5	597.2	459.4	412.8	466	556.5
"92283_s_at"	25.1	1.3	21.5	10.4	2.6	2.6
"92284_r_at"	17.3	38	99.6	19.9	28.8	27.8
"92285_at"	5.6	43.9	25.1	8.6	11.9	72.2
"92286_g_at"	48.1	18.4	20.6	36.3	11.6	8.9
"92287_at"	427.2	446.3	482.6	496.6	451.4	333.6
"92288_at"	130.3	195.7	212.1	166	150.4	152.9
"92289_at"	11.7	20.2	24.7	7.4	7.7	17
"92290_at"	665	640.2	856.5	819.3	799.6	786.2
"92291_f_at"	35.2	5.4	49.4	96.4	113.7	65.2
"92292_at"	2153.3	2345.8	2317.6	2562.1	2751	2906.4
"92293_at"	25.6	71.7	31.2	22.9	14.5	13.4
"92294_at"	489.5	460.1	390.1	494.9	487.5	504.6
"92295_at"	454.3	301.9	207.9	107.3	47.4	44.5
"92296_at"	113.3	103.1	165.4	76.1	139.4	29.7
"92299_at"	131.4	24.7	60.4	102.3	20.2	108.7
"92300_at"	446.6	306.8	259.7	346.2	352.8	320.3
"92301_at"	90.1	64.2	57.6	76.5	95.4	63.4
"92302_at"	55	59.6	73.3	10.9	48.4	72.8
"92303_at"	510.1	478.7	735.8	270.7	247.3	370.1
"92304_at"	342.6	308.3	349.3	547.3	493.5	394.5
"92305_s_at"	34.4	90.4	219.1	183.4	45.7	45.3
"92306_at"	21.2	17.1	8.1	76.4	53.2	94.8
"92307_at"	231.6	241.4	295.7	210.6	215.6	178.4
"92308_at"	97.3	45.9	64.6	10.3	48.8	61.3
"92309_i_at"	9.4	18.6	24.2	14.3	22.5	26
"92310_at"	1846	2065	2219.6	1369.5	1072.6	1251.5
"92311_s_at"	99	51.2	33.8	38.3	63.6	67.3
"92312_at"	132.7	152.1	138.5	121.9	65.4	116.9
"92313_at"	28.7	69.8	177.2	143.1	130.4	29.9
"92314_at"	28.8	132.7	57.3	130.5	122.3	101.5
"92315_at"	71	56.3	158	153.6	106.5	41.6
"92316_f_at"	25.4	20.6	87.1	77.1	21.1	20.2
"92317_at"	158.7	92.2	132.1	122.5	139.6	141.3
"92318_at"	15.3	13.7	37	18.8	70.9	18.3
"92319_i_at"	7.5	15	37.4	7.4	41.5	90.4
"92320_f_at"	79.9	77.5	12.9	41.8	77	73.5
"92321_r_at"	133	92.9	116.6	29.4	29.2	68.4
"92322_at"	294.4	283.3	405.3	258	287.5	264.1
"92323_at"	343.9	332.1	329.5	317.1	233.3	257.8
"92324_at"	8.1	4	44.9	14.9	23.7	9.4
"92325_at"	679	527.9	812.2	385.9	399.8	419.8
"92328_at"	24.2	88.4	94.2	71	69.9	17.7
"92329_at"	149.8	123.3	84.8	24	91.1	79.7
"92330_r_at"	26.6	32	17.4	82	98.7	67.7
"92331_at"	41.1	16.2	30	220.9	221.7	304
"92332_at"	253.4	190.6	228.8	155.8	132.6	107.7
"92333_at"	147.4	51.5	15.1	24.3	94.8	65.2
"92334_at"	32.1	20.6	45.6	48.2	33.6	29.9
"92335_at"	131.2	179.4	133.1	37.5	99.9	78.3
"92336_at"	93.4	82	256.1	191.6	137.3	41.1
"92337_g_at"	10.3	18.5	16.9	15.3	9.7	8.8
"92338_f_at"	398.2	351.6	449.4	389.3	333.1	503.1
"92339_at"	247.9	271.5	289.5	338.2	153.3	309.9
"92340_at"	128.4	21.1	41.9	33.9	21	45.1
"92341_at"	13.3	13.7	25.2	10	24.9	18.2
"92342_at"	218.5	162.1	269.4	314.7	166.3	159.3
"92343_at"	111	260.7	176.7	185.9	208.9	200.1
"92344_at"	43.6	71.5	9.3	8.9	39.9	93
"92345_g_at"	330.2	357	336.4	512.3	367.7	392.9
"92346_at"	14.1	25.6	9.9	45.3	16.9	19.2
"92347_at"	132.8	29.8	13.3	35.8	35.7	33.2
"92348_at"	518	334.3	534.1	398.5	445.5	355.9
"92349_at"	72.1	93.8	13.7	136.2	78.5	7.9
"92350_at"	577.7	656.7	533.1	513.6	522.7	499.7
"92351_at"	50.6	24.8	30.7	37.9	67.5	93.2
"92352_at"	817.7	607.2	639.5	574.8	533.5	524.9
"92353_at"	7.9	11.8	11.4	6.5	6.4	8
"92354_at"	15.9	38.2	36.3	25.4	43.4	18.1
"92355_at"	27.2	73.7	46.9	13.2	21.9	9.9
"92356_at"	368	224.1	288.6	251.6	273	201.8
"92357_at"	133.2	320.5	332	340.3	221.3	141.6
"92358_at"	35.9	29.2	70.8	44	172.5	149
"92359_at"	35.6	17.1	91.9	80.7	23.1	46.7
"92360_at"	773.5	694.6	827.9	720.9	738.9	754.5
"92361_at"	14.9	68	8.7	9.1	31	7.5
"92362_at"	99.2	69.7	132.1	101.6	79.9	22.3
"92363_at"	305.6	353.2	185.6	101.1	142.4	106.2
"92364_at"	194.2	267.5	153.1	133.3	310.5	183.2
"92365_at"	28.3	191.9	82.1	19.3	76.4	91.6
"92366_at"	19.9	42.1	38.8	16.5	30.5	59.2
"92367_at"	223.3	216.7	139.8	130.2	230.8	140.6
"92368_at"	206.6	455	271.6	56.4	214.6	55.5
"92369_at"	94.9	75.4	73.1	19.8	71.4	22
"92370_at"	66.8	60.9	189.3	146.4	71.5	64.1
"92371_at"	206	123.7	348.2	246.5	195.2	137.2
"92372_at"	30.9	15.2	48.3	40.9	80	82.9
"92374_at"	5.8	3.8	7.7	11.8	11.8	10.1
"92375_at"	528.7	544.8	462.5	546.9	486.7	533.5
"92376_at"	430.7	303.9	201.8	230	170.1	381.3
"92377_at"	73.4	11.8	91.1	4	28.5	55.2
"92378_at"	22	13.5	12.5	16.1	7.5	12.7
"92379_f_at"	43.2	21.3	21.4	13.8	12.9	61.2
"92380_r_at"	37.6	30.7	22.3	37	1.4	38.1
"92381_at"	411.3	464	273.9	400.8	373.5	467.9
"92382_at"	51.6	158.1	48.4	37.3	52.6	32.9
"92383_at"	152	118.4	145.1	166.6	124.8	147.7
"92384_at"	130	177.7	138.1	119.3	245.6	123.8
"92385_at"	146.6	24.4	42.4	82.1	43.1	72.3
"92386_at"	182.6	167.4	209.4	167.7	180.3	170.1
"92387_at"	289.6	172.8	216	247.9	232.7	155.7
"92388_at"	1302.1	1703.3	1831.2	1624.2	1744.2	1599.7
"92389_at"	96	40.9	73.9	171.5	80.1	89.7
"92390_at"	34.8	106.1	217.6	37.1	37	32.3
"92391_at"	320.1	75.5	313.5	342.2	552.4	412.8
"92392_at"	72.9	2.6	42.6	34	27.8	46.1
"92393_at"	127.6	121.8	114.5	37.4	27.2	59.9
"92394_f_at"	420	210.8	447.7	275.8	323.3	306.7
"92395_r_at"	454.8	503.9	718.2	552.9	471.3	614.6
"92396_at"	51.4	8.7	32.3	8.2	14.3	67.4
"92397_at"	633.3	705.5	532.7	670	610.2	628.2
"92398_at"	229.1	296.1	544.3	278.8	269	367.8
"92399_at"	33.3	3.5	15.5	17.2	34.3	48.1
"92400_at"	69	81.7	33.4	117.1	64.3	50.4
"92401_at"	261	235.9	244.7	196.6	217.8	160.8
"92402_at"	184	130.7	258.9	81.6	84.5	120.6
"92403_at"	49.1	7.9	77.6	35.9	66.4	14.9
"92404_at"	125.7	53.2	108.8	195.7	210.2	130.1
"92405_at"	21.2	173.8	32.4	161.2	86	101.8
"92406_at"	51.4	139.9	181.6	99.8	245.2	114.6
"92407_at"	24.3	49.8	23.8	13	22.4	52.4
"92408_at"	188.3	211.1	101	168.4	116.6	114.3
"92409_at"	166.8	88.2	229	145.8	161.8	135.5
"92410_at"	587.9	607.9	486.5	637.7	639.2	611.5
"92411_at"	772.1	726.3	1160.1	769.9	853.1	668.3
"92412_s_at"	177.2	201.2	216	211.7	106	248.6
"92413_at"	36.6	55.7	86.5	25.8	88.8	10.3
"92414_at"	66.9	7.8	62.3	56.2	13.1	20.2
"92415_at"	324.6	109.4	194.7	318.4	265.5	242
"92416_at"	145.7	169.7	129.1	136.7	177	24.1
"92417_at"	253.1	289.6	346.7	199.7	384.5	306.7
"92418_at"	276.1	340.2	342.6	319.1	143.2	211.5
